Faction,UnitId,VoiceId,EventTag,Variant,TextRu,SoundWave,Priority,CooldownSeconds,Weight,Status,SourceLine
EasternCoalition,CO_AgnipakshaBomber,V_CO_AgnipakshaBomber_Selected,Voice.Selected,01,Агнипакша готова к циклу.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_AgnipakshaBomber/Selected_01.Selected_01',Normal,2.0,1.0,MissingSoundWave,2597
EasternCoalition,CO_AgnipakshaBomber,V_CO_AgnipakshaBomber_Move,Voice.Move,01,Выхожу на высоту удара.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_AgnipakshaBomber/Move_01.Move_01',Normal,2.0,1.0,MissingSoundWave,2598
EasternCoalition,CO_AgnipakshaBomber,V_CO_AgnipakshaBomber_Attack,Voice.Attack,01,Огонь будет виден издалека.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_AgnipakshaBomber/Attack_01.Attack_01',Normal,2.0,1.0,MissingSoundWave,2599
EasternCoalition,CO_AgnipakshaBomber,V_CO_AgnipakshaBomber_Ability,Voice.Ability,01,Цикл возрождения активен.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_AgnipakshaBomber/Ability_01.Ability_01',Normal,2.0,1.0,MissingSoundWave,2600
EasternCoalition,CO_AgnipakshaBomber,V_CO_AgnipakshaBomber_Damaged,Voice.Damaged,01,Пламя коснулось крыла!,SoundWave'/Game/Audio/VO/EasternCoalition/CO_AgnipakshaBomber/Damaged_01.Damaged_01',Normal,2.0,1.0,MissingSoundWave,2601
EasternCoalition,CO_AgnipakshaBomber,V_CO_AgnipakshaBomber_Elite,Voice.Elite,01,"Я возвращаюсь раньше, чем враг празднует.",SoundWave'/Game/Audio/VO/EasternCoalition/CO_AgnipakshaBomber/Elite_01.Elite_01',Normal,2.0,1.0,MissingSoundWave,2602
EasternCoalition,CO_AgnipakshaBomber,V_CO_AgnipakshaBomber_Idle,Voice.Idle,01,Пепел — тоже часть полёта.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_AgnipakshaBomber/Idle_01.Idle_01',Normal,2.0,1.0,MissingSoundWave,2603
EasternCoalition,CO_AgnipakshaBomber,V_CO_AgnipakshaBomber_Death,Voice.Death,01,На этот раз… цикл завершён…,SoundWave'/Game/Audio/VO/EasternCoalition/CO_AgnipakshaBomber/Death_01.Death_01',Normal,2.0,1.0,MissingSoundWave,2604
EasternCoalition,CO_KazekiriCorvette,V_CO_KazekiriCorvette_Selected,Voice.Selected,01,Кадзэкири готов.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_KazekiriCorvette/Selected_01.Selected_01',Normal,2.0,1.0,MissingSoundWave,2637
EasternCoalition,CO_KazekiriCorvette,V_CO_KazekiriCorvette_Move,Voice.Move,01,Режем течение.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_KazekiriCorvette/Move_01.Move_01',Normal,2.0,1.0,MissingSoundWave,2638
EasternCoalition,CO_KazekiriCorvette,V_CO_KazekiriCorvette_Attack,Voice.Attack,01,Торпеды по курсу.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_KazekiriCorvette/Attack_01.Attack_01',Normal,2.0,1.0,MissingSoundWave,2639
EasternCoalition,CO_KazekiriCorvette,V_CO_KazekiriCorvette_Ability,Voice.Ability,01,Режущий манёвр.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_KazekiriCorvette/Ability_01.Ability_01',Normal,2.0,1.0,MissingSoundWave,2640
EasternCoalition,CO_KazekiriCorvette,V_CO_KazekiriCorvette_Damaged,Voice.Damaged,01,Киль повреждён!,SoundWave'/Game/Audio/VO/EasternCoalition/CO_KazekiriCorvette/Damaged_01.Damaged_01',Normal,2.0,1.0,MissingSoundWave,2641
EasternCoalition,CO_KazekiriCorvette,V_CO_KazekiriCorvette_Elite,Voice.Elite,01,Мы разрезаем море и строй врага.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_KazekiriCorvette/Elite_01.Elite_01',Normal,2.0,1.0,MissingSoundWave,2642
EasternCoalition,CO_KazekiriCorvette,V_CO_KazekiriCorvette_Idle,Voice.Idle,01,Течение всегда выдаёт движение.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_KazekiriCorvette/Idle_01.Idle_01',Normal,2.0,1.0,MissingSoundWave,2643
EasternCoalition,CO_KazekiriCorvette,V_CO_KazekiriCorvette_Death,Voice.Death,01,Корпус… уходит вниз…,SoundWave'/Game/Audio/VO/EasternCoalition/CO_KazekiriCorvette/Death_01.Death_01',Normal,2.0,1.0,MissingSoundWave,2644
EasternCoalition,CO_XuanwuCruiser,V_CO_XuanwuCruiser_Selected,Voice.Selected,01,Сюаньу стабилен.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_XuanwuCruiser/Selected_01.Selected_01',Normal,2.0,1.0,MissingSoundWave,2677
EasternCoalition,CO_XuanwuCruiser,V_CO_XuanwuCruiser_Move,Voice.Move,01,Крейсер меняет линию огня.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_XuanwuCruiser/Move_01.Move_01',Normal,2.0,1.0,MissingSoundWave,2678
EasternCoalition,CO_XuanwuCruiser,V_CO_XuanwuCruiser_Attack,Voice.Attack,01,Рельсовый импульс.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_XuanwuCruiser/Attack_01.Attack_01',Normal,2.0,1.0,MissingSoundWave,2679
EasternCoalition,CO_XuanwuCruiser,V_CO_XuanwuCruiser_Ability,Voice.Ability,01,Стабилизированный пробой.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_XuanwuCruiser/Ability_01.Ability_01',Normal,2.0,1.0,MissingSoundWave,2680
EasternCoalition,CO_XuanwuCruiser,V_CO_XuanwuCruiser_Damaged,Voice.Damaged,01,Секции корпуса разгерметизированы!,SoundWave'/Game/Audio/VO/EasternCoalition/CO_XuanwuCruiser/Damaged_01.Damaged_01',Normal,2.0,1.0,MissingSoundWave,2681
EasternCoalition,CO_XuanwuCruiser,V_CO_XuanwuCruiser_Elite,Voice.Elite,01,Море не скрывает цель от прямой линии.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_XuanwuCruiser/Elite_01.Elite_01',Normal,2.0,1.0,MissingSoundWave,2682
EasternCoalition,CO_XuanwuCruiser,V_CO_XuanwuCruiser_Idle,Voice.Idle,01,Большая дальность требует большого терпения.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_XuanwuCruiser/Idle_01.Idle_01',Normal,2.0,1.0,MissingSoundWave,2683
EasternCoalition,CO_XuanwuCruiser,V_CO_XuanwuCruiser_Death,Voice.Death,01,Стабилизация… потеряна…,SoundWave'/Game/Audio/VO/EasternCoalition/CO_XuanwuCruiser/Death_01.Death_01',Normal,2.0,1.0,MissingSoundWave,2684
EasternCoalition,CO_SamudraCarrier,V_CO_SamudraCarrier_Selected,Voice.Selected,01,Самудра скрыта под приливом.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_SamudraCarrier/Selected_01.Selected_01',Normal,2.0,1.0,MissingSoundWave,2717
EasternCoalition,CO_SamudraCarrier,V_CO_SamudraCarrier_Move,Voice.Move,01,Глубина принимает нас.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_SamudraCarrier/Move_01.Move_01',Normal,2.0,1.0,MissingSoundWave,2718
EasternCoalition,CO_SamudraCarrier,V_CO_SamudraCarrier_Attack,Voice.Attack,01,Выпустить рой.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_SamudraCarrier/Attack_01.Attack_01',Normal,2.0,1.0,MissingSoundWave,2719
EasternCoalition,CO_SamudraCarrier,V_CO_SamudraCarrier_Ability,Voice.Ability,01,Погружённый запуск.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_SamudraCarrier/Ability_01.Ability_01',Normal,2.0,1.0,MissingSoundWave,2720
EasternCoalition,CO_SamudraCarrier,V_CO_SamudraCarrier_Damaged,Voice.Damaged,01,Внутренний док затоплен!,SoundWave'/Game/Audio/VO/EasternCoalition/CO_SamudraCarrier/Damaged_01.Damaged_01',Normal,2.0,1.0,MissingSoundWave,2721
EasternCoalition,CO_SamudraCarrier,V_CO_SamudraCarrier_Elite,Voice.Elite,01,Мы приносим небо из глубины.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_SamudraCarrier/Elite_01.Elite_01',Normal,2.0,1.0,MissingSoundWave,2722
EasternCoalition,CO_SamudraCarrier,V_CO_SamudraCarrier_Idle,Voice.Idle,01,"Самая сильная крепость — та, которую не нашли.",SoundWave'/Game/Audio/VO/EasternCoalition/CO_SamudraCarrier/Idle_01.Idle_01',Normal,2.0,1.0,MissingSoundWave,2723
EasternCoalition,CO_SamudraCarrier,V_CO_SamudraCarrier_Death,Voice.Death,01,Дворец… опускается…,SoundWave'/Game/Audio/VO/EasternCoalition/CO_SamudraCarrier/Death_01.Death_01',Normal,2.0,1.0,MissingSoundWave,2724
EasternCoalition,CO_Hero_Mei,V_CO_Hero_Mei_Selected,Voice.Selected,01,Командир Мэй Цзянь принимает сеть.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_Hero_Mei/Selected_01.Selected_01',Normal,2.0,1.0,MissingSoundWave,2759
EasternCoalition,CO_Hero_Mei,V_CO_Hero_Mei_Move,Voice.Move,01,Я займу центр построения.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_Hero_Mei/Move_01.Move_01',Normal,2.0,1.0,MissingSoundWave,2760
EasternCoalition,CO_Hero_Mei,V_CO_Hero_Mei_Attack,Voice.Attack,01,Все звенья — огонь по одной цели.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_Hero_Mei/Attack_01.Attack_01',Normal,2.0,1.0,MissingSoundWave,2761
EasternCoalition,CO_Hero_Mei,V_CO_Hero_Mei_Ability,Voice.Ability,01,Совершенный строй. Дышим в одном ритме.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_Hero_Mei/Ability_01.Ability_01',Normal,2.0,1.0,MissingSoundWave,2762
EasternCoalition,CO_Hero_Mei,V_CO_Hero_Mei_Damaged,Voice.Damaged,01,Связь держится. Продолжайте.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_Hero_Mei/Damaged_01.Damaged_01',Normal,2.0,1.0,MissingSoundWave,2763
EasternCoalition,CO_Hero_Mei,V_CO_Hero_Mei_Elite,Voice.Elite,01,Армия стала единым движением.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_Hero_Mei/Elite_01.Elite_01',Normal,2.0,1.0,MissingSoundWave,2764
EasternCoalition,CO_Hero_Mei,V_CO_Hero_Mei_Idle,Voice.Idle,01,Порядок не замедляет. Он исключает лишнее.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_Hero_Mei/Idle_01.Idle_01',Normal,2.0,1.0,MissingSoundWave,2765
EasternCoalition,CO_Hero_Mei,V_CO_Hero_Mei_Death,Voice.Death,01,Сохраните… строй…,SoundWave'/Game/Audio/VO/EasternCoalition/CO_Hero_Mei/Death_01.Death_01',Normal,2.0,1.0,MissingSoundWave,2766
ChronoLegion,CH_ResonanceRifleman,V_CH_ResonanceRifleman_Selected,Voice.Selected,01,Резонанс отвечает.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_ResonanceRifleman/Selected_01.Selected_01',Normal,2.0,1.0,MissingSoundWave,2860
ChronoLegion,CH_ResonanceRifleman,V_CH_ResonanceRifleman_Move,Voice.Move,01,Мы уже шли этим путём.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_ResonanceRifleman/Move_01.Move_01',Normal,2.0,1.0,MissingSoundWave,2861
ChronoLegion,CH_ResonanceRifleman,V_CH_ResonanceRifleman_Attack,Voice.Attack,01,Первый выстрел. Затем повтор.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_ResonanceRifleman/Attack_01.Attack_01',Normal,2.0,1.0,MissingSoundWave,2862
ChronoLegion,CH_ResonanceRifleman,V_CH_ResonanceRifleman_Ability,Voice.Ability,01,Эхо закреплено.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_ResonanceRifleman/Ability_01.Ability_01',Normal,2.0,1.0,MissingSoundWave,2863
ChronoLegion,CH_ResonanceRifleman,V_CH_ResonanceRifleman_Damaged,Voice.Damaged,01,Этот урон уже знаком.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_ResonanceRifleman/Damaged_01.Damaged_01',Normal,2.0,1.0,MissingSoundWave,2864
ChronoLegion,CH_ResonanceRifleman,V_CH_ResonanceRifleman_Elite,Voice.Elite,01,Я слышу выстрел до нажатия спуска.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_ResonanceRifleman/Elite_01.Elite_01',Normal,2.0,1.0,MissingSoundWave,2865
ChronoLegion,CH_ResonanceRifleman,V_CH_ResonanceRifleman_Idle,Voice.Idle,01,Тишина тоже иногда повторяется.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_ResonanceRifleman/Idle_01.Idle_01',Normal,2.0,1.0,MissingSoundWave,2866
ChronoLegion,CH_ResonanceRifleman,V_CH_ResonanceRifleman_Death,Voice.Death,01,Эхо… затихает…,SoundWave'/Game/Audio/VO/ChronoLegion/CH_ResonanceRifleman/Death_01.Death_01',Normal,2.0,1.0,MissingSoundWave,2867
ChronoLegion,CH_PunctureLancer,V_CH_PunctureLancer_Selected,Voice.Selected,01,Прокол находится между мгновениями.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_PunctureLancer/Selected_01.Selected_01',Normal,2.0,1.0,MissingSoundWave,2900
ChronoLegion,CH_PunctureLancer,V_CH_PunctureLancer_Move,Voice.Move,01,Шагну через препятствие.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_PunctureLancer/Move_01.Move_01',Normal,2.0,1.0,MissingSoundWave,2901
ChronoLegion,CH_PunctureLancer,V_CH_PunctureLancer_Attack,Voice.Attack,01,Пробиваю текущую версию брони.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_PunctureLancer/Attack_01.Attack_01',Normal,2.0,1.0,MissingSoundWave,2902
ChronoLegion,CH_PunctureLancer,V_CH_PunctureLancer_Ability,Voice.Ability,01,Фазовый шаг.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_PunctureLancer/Ability_01.Ability_01',Normal,2.0,1.0,MissingSoundWave,2903
ChronoLegion,CH_PunctureLancer,V_CH_PunctureLancer_Damaged,Voice.Damaged,01,Возврат был слишком ранним!,SoundWave'/Game/Audio/VO/ChronoLegion/CH_PunctureLancer/Damaged_01.Damaged_01',Normal,2.0,1.0,MissingSoundWave,2904
ChronoLegion,CH_PunctureLancer,V_CH_PunctureLancer_Elite,Voice.Elite,01,Я касаюсь цели раньше её защиты.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_PunctureLancer/Elite_01.Elite_01',Normal,2.0,1.0,MissingSoundWave,2905
ChronoLegion,CH_PunctureLancer,V_CH_PunctureLancer_Idle,Voice.Idle,01,"Стоять — тоже движение, если время идёт.",SoundWave'/Game/Audio/VO/ChronoLegion/CH_PunctureLancer/Idle_01.Idle_01',Normal,2.0,1.0,MissingSoundWave,2906
ChronoLegion,CH_PunctureLancer,V_CH_PunctureLancer_Death,Voice.Death,01,Не успел… вернуться…,SoundWave'/Game/Audio/VO/ChronoLegion/CH_PunctureLancer/Death_01.Death_01',Normal,2.0,1.0,MissingSoundWave,2907
ChronoLegion,CH_CausalityEngineer,V_CH_CausalityEngineer_Selected,Voice.Selected,01,Редактор сверяет причинную метку.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_CausalityEngineer/Selected_01.Selected_01',Normal,2.0,1.0,MissingSoundWave,2940
ChronoLegion,CH_CausalityEngineer,V_CH_CausalityEngineer_Move,Voice.Move,01,Иду к повреждённому событию.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_CausalityEngineer/Move_01.Move_01',Normal,2.0,1.0,MissingSoundWave,2941
ChronoLegion,CH_CausalityEngineer,V_CH_CausalityEngineer_Attack,Voice.Attack,01,У меня нет оружия в этой линии.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_CausalityEngineer/Attack_01.Attack_01',Normal,2.0,1.0,MissingSoundWave,2942
ChronoLegion,CH_CausalityEngineer,V_CH_CausalityEngineer_Ability,Voice.Ability,01,Возвращаю конструкцию назад.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_CausalityEngineer/Ability_01.Ability_01',Normal,2.0,1.0,MissingSoundWave,2943
ChronoLegion,CH_CausalityEngineer,V_CH_CausalityEngineer_Damaged,Voice.Damaged,01,Моя метка сбилась!,SoundWave'/Game/Audio/VO/ChronoLegion/CH_CausalityEngineer/Damaged_01.Damaged_01',Normal,2.0,1.0,MissingSoundWave,2944
ChronoLegion,CH_CausalityEngineer,V_CH_CausalityEngineer_Elite,Voice.Elite,01,"Поломка — это прошлое, которое можно отменить.",SoundWave'/Game/Audio/VO/ChronoLegion/CH_CausalityEngineer/Elite_01.Elite_01',Normal,2.0,1.0,MissingSoundWave,2945
ChronoLegion,CH_CausalityEngineer,V_CH_CausalityEngineer_Idle,Voice.Idle,01,"Инструкция устаревает раньше, чем печатается.",SoundWave'/Game/Audio/VO/ChronoLegion/CH_CausalityEngineer/Idle_01.Idle_01',Normal,2.0,1.0,MissingSoundWave,2946
ChronoLegion,CH_CausalityEngineer,V_CH_CausalityEngineer_Death,Voice.Death,01,Метка… потеряна…,SoundWave'/Game/Audio/VO/ChronoLegion/CH_CausalityEngineer/Death_01.Death_01',Normal,2.0,1.0,MissingSoundWave,2947
ChronoLegion,CH_ReversalMedic,V_CH_ReversalMedic_Selected,Voice.Selected,01,Оператор RWD-3 «Реверс» готов сравнить состояния.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_ReversalMedic/Selected_01.Selected_01',Normal,2.0,1.0,MissingSoundWave,2980
ChronoLegion,CH_ReversalMedic,V_CH_ReversalMedic_Move,Voice.Move,01,Иду к точке расхождения.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_ReversalMedic/Move_01.Move_01',Normal,2.0,1.0,MissingSoundWave,2981
ChronoLegion,CH_ReversalMedic,V_CH_ReversalMedic_Attack,Voice.Attack,01,Боевая функция отсутствует.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_ReversalMedic/Attack_01.Attack_01',Normal,2.0,1.0,MissingSoundWave,2982
ChronoLegion,CH_ReversalMedic,V_CH_ReversalMedic_Ability,Voice.Ability,01,Возвращаю пять секунд.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_ReversalMedic/Ability_01.Ability_01',Normal,2.0,1.0,MissingSoundWave,2983
ChronoLegion,CH_ReversalMedic,V_CH_ReversalMedic_Damaged,Voice.Damaged,01,Слишком много повреждений сразу!,SoundWave'/Game/Audio/VO/ChronoLegion/CH_ReversalMedic/Damaged_01.Damaged_01',Normal,2.0,1.0,MissingSoundWave,2984
ChronoLegion,CH_ReversalMedic,V_CH_ReversalMedic_Elite,Voice.Elite,01,Я помню вас целыми. Этого достаточно.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_ReversalMedic/Elite_01.Elite_01',Normal,2.0,1.0,MissingSoundWave,2985
ChronoLegion,CH_ReversalMedic,V_CH_ReversalMedic_Idle,Voice.Idle,01,Медицина лечит тело. Я лечу момент.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_ReversalMedic/Idle_01.Idle_01',Normal,2.0,1.0,MissingSoundWave,2986
ChronoLegion,CH_ReversalMedic,V_CH_ReversalMedic_Death,Voice.Death,01,Состояние… не восстановлено…,SoundWave'/Game/Audio/VO/ChronoLegion/CH_ReversalMedic/Death_01.Death_01',Normal,2.0,1.0,MissingSoundWave,2987
ChronoLegion,CH_AporiaSniper,V_CH_AporiaSniper_Selected,Voice.Selected,01,Апория вычислена.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_AporiaSniper/Selected_01.Selected_01',Normal,2.0,1.0,MissingSoundWave,3020
ChronoLegion,CH_AporiaSniper,V_CH_AporiaSniper_Move,Voice.Move,01,Займу позицию до её появления.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_AporiaSniper/Move_01.Move_01',Normal,2.0,1.0,MissingSoundWave,3021
ChronoLegion,CH_AporiaSniper,V_CH_AporiaSniper_Attack,Voice.Attack,01,Выстрел сделан. Результат позже.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_AporiaSniper/Attack_01.Attack_01',Normal,2.0,1.0,MissingSoundWave,3022
ChronoLegion,CH_AporiaSniper,V_CH_AporiaSniper_Ability,Voice.Ability,01,Смерть отложена.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_AporiaSniper/Ability_01.Ability_01',Normal,2.0,1.0,MissingSoundWave,3023
ChronoLegion,CH_AporiaSniper,V_CH_AporiaSniper_Damaged,Voice.Damaged,01,Меня опередили.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_AporiaSniper/Damaged_01.Damaged_01',Normal,2.0,1.0,MissingSoundWave,3024
ChronoLegion,CH_AporiaSniper,V_CH_AporiaSniper_Elite,Voice.Elite,01,Цель уже мертва. Она просто ещё не знает.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_AporiaSniper/Elite_01.Elite_01',Normal,2.0,1.0,MissingSoundWave,3025
ChronoLegion,CH_AporiaSniper,V_CH_AporiaSniper_Idle,Voice.Idle,01,Ожидание — часть выстрела.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_AporiaSniper/Idle_01.Idle_01',Normal,2.0,1.0,MissingSoundWave,3026
ChronoLegion,CH_AporiaSniper,V_CH_AporiaSniper_Death,Voice.Death,01,Такой исход… не предполагался…,SoundWave'/Game/Audio/VO/ChronoLegion/CH_AporiaSniper/Death_01.Death_01',Normal,2.0,1.0,MissingSoundWave,3027
ChronoLegion,CH_CensorOperative,V_CH_CensorOperative_Selected,Voice.Selected,01,Цензор активен.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_CensorOperative/Selected_01.Selected_01',Normal,2.0,1.0,MissingSoundWave,3061
ChronoLegion,CH_CensorOperative,V_CH_CensorOperative_Move,Voice.Move,01,Удаляю своё присутствие.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_CensorOperative/Move_01.Move_01',Normal,2.0,1.0,MissingSoundWave,3062
ChronoLegion,CH_CensorOperative,V_CH_CensorOperative_Attack,Voice.Attack,01,Цель исключается.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_CensorOperative/Attack_01.Attack_01',Normal,2.0,1.0,MissingSoundWave,3063
ChronoLegion,CH_CensorOperative,V_CH_CensorOperative_Ability,Voice.Ability,01,Функции обнулены.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_CensorOperative/Ability_01.Ability_01',Normal,2.0,1.0,MissingSoundWave,3064
ChronoLegion,CH_CensorOperative,V_CH_CensorOperative_Damaged,Voice.Damaged,01,Нулевая оболочка нарушена!,SoundWave'/Game/Audio/VO/ChronoLegion/CH_CensorOperative/Damaged_01.Damaged_01',Normal,2.0,1.0,MissingSoundWave,3065
ChronoLegion,CH_CensorOperative,V_CH_CensorOperative_Elite,Voice.Elite,01,Я не побеждаю врага. Я отменяю его возможность победить.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_CensorOperative/Elite_01.Elite_01',Normal,2.0,1.0,MissingSoundWave,3066
ChronoLegion,CH_CensorOperative,V_CH_CensorOperative_Idle,Voice.Idle,01,Отсутствие — тоже форма контроля.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_CensorOperative/Idle_01.Idle_01',Normal,2.0,1.0,MissingSoundWave,3067
ChronoLegion,CH_CensorOperative,V_CH_CensorOperative_Death,Voice.Death,01,Запись… восстановлена врагом…,SoundWave'/Game/Audio/VO/ChronoLegion/CH_CensorOperative/Death_01.Death_01',Normal,2.0,1.0,MissingSoundWave,3068
ChronoLegion,CH_ProbabilistHarvester,V_CH_ProbabilistHarvester_Selected,Voice.Selected,01,Маршрут Вероятника открыт.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_ProbabilistHarvester/Selected_01.Selected_01',Normal,2.0,1.0,MissingSoundWave,3101
ChronoLegion,CH_ProbabilistHarvester,V_CH_ProbabilistHarvester_Move,Voice.Move,01,Вероятность доставки достаточна.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_ProbabilistHarvester/Move_01.Move_01',Normal,2.0,1.0,MissingSoundWave,3102
ChronoLegion,CH_ProbabilistHarvester,V_CH_ProbabilistHarvester_Attack,Voice.Attack,01,Боевой исход не поддерживается.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_ProbabilistHarvester/Attack_01.Attack_01',Normal,2.0,1.0,MissingSoundWave,3103
ChronoLegion,CH_ProbabilistHarvester,V_CH_ProbabilistHarvester_Ability,Voice.Ability,01,Возврат к переработчику.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_ProbabilistHarvester/Ability_01.Ability_01',Normal,2.0,1.0,MissingSoundWave,3104
ChronoLegion,CH_ProbabilistHarvester,V_CH_ProbabilistHarvester_Damaged,Voice.Damaged,01,Вероятность потери растёт!,SoundWave'/Game/Audio/VO/ChronoLegion/CH_ProbabilistHarvester/Damaged_01.Damaged_01',Normal,2.0,1.0,MissingSoundWave,3105
ChronoLegion,CH_ProbabilistHarvester,V_CH_ProbabilistHarvester_Elite,Voice.Elite,01,"Я доставляю груз из тех линий, где меня не перехватили.",SoundWave'/Game/Audio/VO/ChronoLegion/CH_ProbabilistHarvester/Elite_01.Elite_01',Normal,2.0,1.0,MissingSoundWave,3106
ChronoLegion,CH_ProbabilistHarvester,V_CH_ProbabilistHarvester_Idle,Voice.Idle,01,Маршрут существует в нескольких вариантах.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_ProbabilistHarvester/Idle_01.Idle_01',Normal,2.0,1.0,MissingSoundWave,3107
ChronoLegion,CH_ProbabilistHarvester,V_CH_ProbabilistHarvester_Death,Voice.Death,01,Эта вероятность… победила…,SoundWave'/Game/Audio/VO/ChronoLegion/CH_ProbabilistHarvester/Death_01.Death_01',Normal,2.0,1.0,MissingSoundWave,3108
ChronoLegion,CH_ParallaxScout,V_CH_ParallaxScout_Selected,Voice.Selected,01,Параллакс зафиксирован.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_ParallaxScout/Selected_01.Selected_01',Normal,2.0,1.0,MissingSoundWave,3141
ChronoLegion,CH_ParallaxScout,V_CH_ParallaxScout_Move,Voice.Move,01,Следующая точка уже рядом.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_ParallaxScout/Move_01.Move_01',Normal,2.0,1.0,MissingSoundWave,3142
ChronoLegion,CH_ParallaxScout,V_CH_ParallaxScout_Attack,Voice.Attack,01,Появляюсь на линии огня.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_ParallaxScout/Attack_01.Attack_01',Normal,2.0,1.0,MissingSoundWave,3143
ChronoLegion,CH_ParallaxScout,V_CH_ParallaxScout_Ability,Voice.Ability,01,Скачок.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_ParallaxScout/Ability_01.Ability_01',Normal,2.0,1.0,MissingSoundWave,3144
ChronoLegion,CH_ParallaxScout,V_CH_ParallaxScout_Damaged,Voice.Damaged,01,Координаты дрожат!,SoundWave'/Game/Audio/VO/ChronoLegion/CH_ParallaxScout/Damaged_01.Damaged_01',Normal,2.0,1.0,MissingSoundWave,3145
ChronoLegion,CH_ParallaxScout,V_CH_ParallaxScout_Elite,Voice.Elite,01,Расстояние — это просто плохая привычка.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_ParallaxScout/Elite_01.Elite_01',Normal,2.0,1.0,MissingSoundWave,3146
ChronoLegion,CH_ParallaxScout,V_CH_ParallaxScout_Idle,Voice.Idle,01,Между здесь и там слишком много пустого времени.,SoundWave'/Game/Audio/VO/ChronoLegion/CH_ParallaxScout/Idle_01.Idle_01',Normal,2.0,1.0,MissingSoundWave,3147
